DBCODE,ENTITY,COMPLEX,MEADOW,PLOT_ID,YEAR,SAMPLEDATE,WATCH,OBSERVER,PLOT,FLW_STATUS,PLTSP_CODE,PLTSP_NAME,NO_STALK,NO_FLWS,QC_NOTES
SA026,2,"Lookout",LS,LOS09,2015,2015-07-16,4,"LS",9,FLW,"ERIOUMBE","Eriogonum umbellatum",1,4.0,""
SA026,2,"Lookout",LS,LOS09,2015,2015-07-16,4,"LS",9,FLW,"GILICAPI","Gilia capitata",4,1.5,""
SA026,2,"Lookout",LS,LOS09,2015,2015-07-16,4,"LS",9,FLW,"HYPEPERF","Hypericum perforatum",5,3.0,""
SA026,2,"Lookout",LS,LOS09,2015,2015-07-22,5,"AY",9,FLW,"ERIONUDU","Eriogonum nudum",2,12.0,""
SA026,2,"Lookout",LS,LOS09,2015,2015-07-22,5,"AY",9,FLW,"GILICAPI","Gilia capitata",3,1.0,""
SA026,2,"Lookout",LS,LOS09,2015,2015-07-22,5,"AY",9,FLW,"HYPEPERF","Hypericum perforatum",4,8.0,""
SA026,2,"Lookout",LS,LOS09,2016,2016-06-21,1,"KH",9,FLW,"CERAARVE","Cerastium arvense",4,2.3,""
SA026,2,"Lookout",LS,LOS09,2016,2016-06-21,1,"KH",9,FLW,"COLLPARV","Collinsia parviflora",45,3.0,""
SA026,2,"Lookout",LS,LOS09,2016,2016-06-21,1,"KH",9,FLW,"GILICAPI","Gilia capitata",5,1.0,""
SA026,2,"Lookout",LS,LOS09,2016,2016-06-21,1,"KH",9,FLW,"MIMUTILI","Mimulus tilingii",5,1.0,""
SA026,2,"Lookout",LS,LOS09,2016,2016-06-21,1,"KH",9,FLW,"PHLOGRAC","Phlox gracilis",9,2.6,""
SA026,2,"Lookout",LS,LOS09,2016,2016-06-21,1,"KH",9,FLW,"RUMEACET","Rumex acetosella",6,17.0,""
SA026,2,"Lookout",LS,LOS09,2016,2016-06-28,2,"EP",9,FLW,"ACHIMILL","Achillea millefolium",1,5.0,""
SA026,2,"Lookout",LS,LOS09,2016,2016-06-28,2,"EP",9,FLW,"CERAARVE","Cerastium arvense",3,3.0,""
SA026,2,"Lookout",LS,LOS09,2016,2016-06-28,2,"EP",9,FLW,"COLLPARV","Collinsia parviflora",52,2.6,""
SA026,2,"Lookout",LS,LOS09,2016,2016-06-28,2,"EP",9,FLW,"ERIOLANA","Eriophyllum lanatum",1,1.0,""
SA026,2,"Lookout",LS,LOS09,2016,2016-06-28,2,"EP",9,FLW,"GILICAPI","Gilia capitata",87,1.3,""
SA026,2,"Lookout",LS,LOS09,2016,2016-06-28,2,"EP",9,FLW,"MIMUTILI","Mimulus tilingii",4,1.0,""
SA026,2,"Lookout",LS,LOS09,2016,2016-06-28,2,"EP",9,FLW,"PHLOGRAC","Phlox gracilis",19,2.5,""
SA026,2,"Lookout",LS,LOS09,2016,2016-06-28,2,"EP",9,FLW,"POTEGLAN","Potentilla glandulosa",2,1.0,""
SA026,2,"Lookout",LS,LOS09,2016,2016-06-28,2,"EP",9,FLW,"RUMEACET","Rumex acetosella",23,7.5,""
SA026,2,"Lookout",LS,LOS09,2016,2016-07-06,3,"CS",9,FLW,"ACHIMILL","Achillea millefolium",1,3.0,""
SA026,2,"Lookout",LS,LOS09,2016,2016-07-06,3,"AM",9,FLW,"CERAARVE","Cerastium arvense",3,3.0,""
SA026,2,"Lookout",LS,LOS09,2016,2016-07-06,3,"CS",9,FLW,"COLLPARV","Collinsia parviflora",8,2.0,""
SA026,2,"Lookout",LS,LOS09,2016,2016-07-06,3,"CS",9,FLW,"EPILANAG","Epilobium anagallidifolium",3,1.0,""
SA026,2,"Lookout",LS,LOS09,2016,2016-07-06,3,"CS",9,FLW,"ERIOLANA","Eriophyllum lanatum",8,1.0,""
SA026,2,"Lookout",LS,LOS09,2016,2016-07-06,3,"CS",9,FLW,"GILICAPI","Gilia capitata",210,1.5,""
SA026,2,"Lookout",LS,LOS09,2016,2016-07-06,3,"CS",9,FLW,"MIMUGUTT","Mimulus guttatus",6,1.0,""
SA026,2,"Lookout",LS,LOS09,2016,2016-07-06,3,"AM",9,FLW,"MIMUTILI","Mimulus tilingii",6,1.0,""
SA026,2,"Lookout",LS,LOS09,2016,2016-07-06,3,"CS",9,FLW,"POTEGLAN","Potentilla glandulosa",2,2.0,""
SA026,2,"Lookout",LS,LOS09,2016,2016-07-06,3,"CS",9,FLW,"PRUNVULG","Prunella vulgaris",3,1.3,""
SA026,2,"Lookout",LS,LOS09,2016,2016-07-06,3,"CS",9,FLW,"RUMEACET","Rumex acetosella",20,4.0,""
SA026,2,"Lookout",LS,LOS09,2016,2016-07-18,4,"KH",9,FLW,"ACHIMILL","Achillea millefolium",1,10.0,""
SA026,2,"Lookout",LS,LOS09,2016,2016-07-18,4,"KH",9,FLW,"CERAARVE","Cerastium arvense",3,1.7,""
SA026,2,"Lookout",LS,LOS09,2016,2016-07-18,4,"KH",9,FLW,"ERIOLANA","Eriophyllum lanatum",3,1.7,""
SA026,2,"Lookout",LS,LOS09,2016,2016-07-18,4,"KH",9,FLW,"GILICAPI","Gilia capitata",53,1.6,""
SA026,2,"Lookout",LS,LOS09,2016,2016-07-18,4,"KH",9,FLW,"MIMUTILI","Mimulus tilingii",8,1.0,""
SA026,2,"Lookout",LS,LOS09,2016,2016-07-18,4,"KH",9,FLW,"PENSPROC","Penstemon procerus",2,3.5,""
SA026,2,"Lookout",LS,LOS09,2016,2016-07-18,4,"KH",9,FLW,"RUMEACET","Rumex acetosella",26,8.0,""
SA026,2,"Lookout",LS,LOS09,2016,2016-07-24,5,"KH",9,FLW,"ACHIMILL","Achillea millefolium",1,15.0,""
SA026,2,"Lookout",LS,LOS09,2016,2016-07-24,5,"KH",9,FLW,"GILICAPI","Gilia capitata",64,1.8,""
SA026,2,"Lookout",LS,LOS09,2016,2016-07-24,5,"KH",9,FLW,"RUMEACET","Rumex acetosella",35,7.2,""
SA026,2,"Lookout",LS,LOS09,2017,2017-06-19,1,"SRB",9,FLW,"CERAARVE","Cerastium arvense",66,1.6," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-06-19,1,"SRB",9,FLW,"COLLPARV","Collinsia parviflora",180,1.4," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-06-19,1,"SRB",9,FLW,"LATHNEVA","Lathyrus nevadensis",1,2.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-06-19,1,"SRB",9,FLW,"LITHPARV","Lithophragma parviflorum",1,2.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-06-19,1,"SRB",9,FLW,"LOMAMART","Lomatium martindalei",14,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-06-19,1,"SRB",9,FLW,"PHLOGRAC","Phlox gracilis",27,1.3," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-07-06,2,"EGT",9,FLW,"ACHIMILL","Achillea millefolium",1,7.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-07-06,2,"EGT",9,FLW,"CERAARVE","Cerastium arvense",15,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-07-06,2,"EGT",9,FLW,"COLLPARV","Collinsia parviflora",101,1.8," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-07-06,2,"EGT",9,FLW,"DRYMGLAN","Drymocallis glandulosa",11,3.7," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-07-06,2,"EGT",9,FLW,"ERIOCOMP","Eriogonum compositum",29,20.7," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-07-06,2,"EGT",9,FLW,"ERIOLANA","Eriophyllum lanatum",3,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-07-06,2,"EGT",9,FLW,"GILICAPI","Gilia capitata",160,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-07-06,2,"EGT",9,FLW,"MIMUMOSC","Mimulus moschatus",50,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-07-06,2,"EGT",9,FLW,"PHLOGRAC","Phlox gracilis",9,1.1," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-07-13,3,"ANG",9,FLW,"ACHIMILL","Achillea millefolium",2,6.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-07-13,3,"ANG",9,FLW,"CIRSCALL","Cirsium callilepis",3,1.3," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-07-13,3,"ANG",9,FLW,"DICHCONG","Dichelostemma congestum",2,2.5," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-07-13,3,"ANG",9,FLW,"DRYMGLAN","Drymocallis glandulosa",6,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-07-13,3,"ANG",9,FLW,"ERIOCOMP","Eriogonum compositum",19,6.8," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-07-13,3,"ANG",9,FLW,"ERIOLANA","Eriophyllum lanatum",4,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-07-13,3,"ANG",9,FLW,"GILICAPI","Gilia capitata",7,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-07-13,3,"ANG",9,FLW,"MIMUMOSC","Mimulus moschatus",2,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-07-24,4,"ANG",9,FLW,"ACHIMILL","Achillea millefolium",2,5.5," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-07-24,4,"ANG",9,FLW,"CIRSCALL","Cirsium callilepis",3,3.7," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-07-24,4,"ANG",9,FLW,"ERIOCOMP","Eriogonum compositum",16,25.8," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-07-24,4,"ANG",9,FLW,"ERIOLANA","Eriophyllum lanatum",1,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-07-24,4,"ANG",9,FLW,"ERIONUDU","Eriogonum nudum",2,20.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-07-24,4,"ANG",9,FLW,"HYPEPERF","Hypericum perforatum",8,3.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-08-01,5,"ANG",9,FLW,"ACHIMILL","Achillea millefolium",2,3.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-08-01,5,"ANG",9,FLW,"CIRSCALL","Cirsium callilepis",2,3.5," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-08-01,5,"ANG",9,FLW,"ERIOCOMP","Eriogonum compositum",1,9.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-08-01,5,"ANG",9,FLW,"ERIONUDU","Eriogonum nudum",2,18.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2017,2017-08-01,5,"ANG",9,FLW,"HYPEPERF","Hypericum perforatum",8,4.3," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Lookout",LS,LOS09,2018,2018-07-02,1,"BRP",9,FLW,"ERIOLANA","Eriophyllum lanatum",,,"recoded added based on occurrence in entity 1."
SA026,2,"Lookout",LS,LOS09,2018,2018-07-02,1,"BRP",9,FLW,"ERIOUMBE","Eriogonum umbellatum",,,"recoded added based on occurrence in entity 1."
SA026,2,"Lookout",LS,LOS09,2018,2018-07-02,1,"BRP",9,FLW,"GILICAPI","Gilia capitata",,,"recoded added based on occurrence in entity 1."
SA026,2,"Lookout",LS,LOS09,2018,2018-07-16,2,"BRP",9,FLW,"ERIGFOLI","Erigeron foliosus",45,1.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Lookout",LS,LOS09,2018,2018-07-16,2,"BRP",9,FLW,"ERIOLANA","Eriophyllum lanatum",24,1.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Lookout",LS,LOS09,2018,2018-07-16,2,"BRP",9,FLW,"ERIOUMBE","Eriogonum umbellatum",57,2.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Lookout",LS,LOS09,2018,2018-07-16,2,"BRP",9,FLW,"GILICAPI","Gilia capitata",17,1.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Lookout",LS,LOS09,2018,2018-07-16,2,"BRP",9,FLW,"HYPEPERF","Hypericum perforatum",5,3.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Lookout",LS,LOS09,2018,2018-07-23,3,"GRJ",9,FLW,"ACHIMILL","Achillea millefolium",,,"recoded added based on occurrence in entity 1."
SA026,2,"Lookout",LS,LOS09,2018,2018-07-23,3,"GRJ",9,FLW,"CIRSCALL","Cirsium callilepis",,,"recoded added based on occurrence in entity 1."
SA026,2,"Lookout",LS,LOS09,2018,2018-07-23,3,"BRP",9,FLW,"ERIGFOLI","Erigeron foliosus",10,1.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Lookout",LS,LOS09,2018,2018-07-23,3,"GRJ",9,FLW,"ERIOCOMP","Eriogonum compositum",,,"recoded added based on occurrence in entity 1."
SA026,2,"Lookout",LS,LOS09,2018,2018-07-23,3,"GRJ",9,FLW,"ERIONUDU","Eriogonum nudum",,,"recoded added based on occurrence in entity 1."
SA026,2,"Lookout",LS,LOS09,2018,2018-07-23,3,"BRP",9,FLW,"ERIOUMBE","Eriogonum umbellatum",42,1.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Lookout",LS,LOS09,2018,2018-07-23,3,"BRP",9,FLW,"HYPEPERF","Hypericum perforatum",17,2.2,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Lookout",LS,LOS09,2018,2018-07-31,4,"RCT",9,FLW,"HYPEANAG","Hypericum anagalloides",14,8.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Lookout",LS,LOS10,2012,2012-07-10,1,"Linnet",10,FLW,"ACHIMILL","Achillea millefolium",1,46.0,""
SA026,2,"Lookout",LS,LOS10,2012,2012-07-10,1,"Linnet",10,FLW,"ERIOCOMP","Eriogonum compositum",3,350.0,""
SA026,2,"Lookout",LS,LOS10,2012,2012-07-10,1,"Linnet",10,FLW,"ERIOLANA","Eriophyllum lanatum",2,1.0,""
SA026,2,"Lookout",LS,LOS10,2012,2012-07-10,1,"Linnet",10,FLW,"ERIOUMBE","Eriogonum umbellatum",4,58.0,""
SA026,2,"Lookout",LS,LOS10,2012,2012-07-10,1,"Linnet",10,FLW,"GILICAPI","Gilia capitata",200,1.1,""
SA026,2,"Lookout",LS,LOS10,2012,2012-07-10,1,"Linnet",10,FLW,"MIMUNANU","Mimulus nanus",48,1.6,""
SA026,2,"Lookout",LS,LOS10,2012,2012-07-10,1,"Linnet",10,FLW,"PHLOGRAC","Phlox gracilis",17,1.1,""
SA026,2,"Lookout",LS,LOS10,2012,2012-07-10,1,"Linnet",10,FLW,"POTEGLAN","Potentilla glandulosa",11,2.1,""
SA026,2,"Lookout",LS,LOS10,2012,2012-07-10,1,"Linnet",10,FLW,"STELCRIS","Stellaria crispa",23,1.4,""
SA026,2,"Lookout",LS,LOS10,2012,2012-07-10,1,"Linnet",10,FLW,"ZIGAVENE","Zigadenus venenosus",1,9.0,""
SA026,2,"Lookout",LS,LOS10,2012,2012-07-22,2,"Vera",10,FLW,"ACHIMILL","Achillea millefolium",1,63.0,""
SA026,2,"Lookout",LS,LOS10,2012,2012-07-22,2,"Vera",10,FLW,"ERIOCOMP","Eriogonum compositum",31,300.0,""
SA026,2,"Lookout",LS,LOS10,2012,2012-07-22,2,"Vera",10,FLW,"ERIOLANA","Eriophyllum lanatum",1,1.0,""
SA026,2,"Lookout",LS,LOS10,2012,2012-07-22,2,"Vera",10,FLW,"ERIOUMBE","Eriogonum umbellatum",9,8.3,""
SA026,2,"Lookout",LS,LOS10,2012,2012-07-22,2,"Vera",10,FLW,"GILICAPI","Gilia capitata",14,1.0,""
SA026,2,"Lookout",LS,LOS10,2012,2012-07-22,2,"Vera",10,FLW,"POTEGLAN","Potentilla glandulosa",12,2.0,""
SA026,2,"Lookout",LS,LOS10,2012,2012-08-02,3,"Vera",10,FLW,"ACHIMILL","Achillea millefolium",1,67.0,""
SA026,2,"Lookout",LS,LOS10,2012,2012-08-02,3,"Vera",10,FLW,"ERIOCOMP","Eriogonum compositum",32,115.0,""
SA026,2,"Lookout",LS,LOS10,2012,2012-08-02,3,"Vera",10,FLW,"ERIOLANA","Eriophyllum lanatum",1,1.0,""
SA026,2,"Lookout",LS,LOS10,2012,2012-08-02,3,"Vera",10,FLW,"ERIOUMBE","Eriogonum umbellatum",6,46.0,""
SA026,2,"Lookout",LS,LOS10,2012,2012-08-02,3,"Vera",10,FLW,"GILICAPI","Gilia capitata",8,1.0,""
SA026,2,"Lookout",LS,LOS10,2012,2012-08-02,3,"Vera",10,FLW,"LUPILAXI","Lupinus laxiflorus",1,6.0,""
SA026,2,"Lookout",LS,LOS10,2012,2012-08-02,3,"Vera",10,FLW,"POTEGLAN","Potentilla glandulosa",2,1.0,""
SA026,2,"Lookout",LS,LOS10,2012,2012-08-02,3,"Vera",10,FLW,"STELCRIS","Stellaria crispa",1,1.0,""
SA026,2,"Lookout",LS,LOS10,2012,2012-08-09,4,"Vera",10,FLW,"ACHIMILL","Achillea millefolium",2,38.0,""
SA026,2,"Lookout",LS,LOS10,2012,2012-08-09,4,"Vera",10,FLW,"ERIOCOMP","Eriogonum compositum",25,43.0,""
SA026,2,"Lookout",LS,LOS10,2012,2012-08-09,4,"Vera",10,FLW,"ERIOUMBE","Eriogonum umbellatum",2,52.0,""
SA026,2,"Lookout",LS,LOS10,2013,2013-07-03,1,"Fabian",10,FLW,"CALOSUBA","Calochortus subalpinus",5,1.5,""
SA026,2,"Lookout",LS,LOS10,2013,2013-07-03,1,"Fabian",10,FLW,"GILICAPI","Gilia capitata",87,1.0,""
SA026,2,"Lookout",LS,LOS10,2013,2013-07-03,1,"Fabian",10,FLW,"LUPILAXI","Lupinus laxiflorus",4,40.0,""
SA026,2,"Lookout",LS,LOS10,2013,2013-07-03,1,"Fabian",10,FLW,"MIMUNANU","Mimulus nanus",38,3.5,""
SA026,2,"Lookout",LS,LOS10,2013,2013-07-03,1,"Fabian",10,FLW,"PHLOGRAC","Phlox gracilis",17,3.0,""
SA026,2,"Lookout",LS,LOS10,2013,2013-07-11,2,"Fabian",10,FLW,"ACHIMILL","Achillea millefolium",1,230.0,""
SA026,2,"Lookout",LS,LOS10,2013,2013-07-11,2,"Fabian",10,FLW,"ERIOLANA","Eriophyllum lanatum",5,1.0,""
SA026,2,"Lookout",LS,LOS10,2013,2013-07-11,2,"Fabian",10,FLW,"ERIOUMBE","Eriogonum umbellatum",1,260.0,""
SA026,2,"Lookout",LS,LOS10,2013,2013-07-11,2,"Fabian",10,FLW,"GILICAPI","Gilia capitata",157,1.5,""
SA026,2,"Lookout",LS,LOS10,2013,2013-07-11,2,"Fabian",10,FLW,"LOMAMART","Lomatium martindalei",4,24.0,""
SA026,2,"Lookout",LS,LOS10,2013,2013-07-11,2,"Fabian",10,FLW,"LUPILAXI","Lupinus laxiflorus",11,4.5,""
SA026,2,"Lookout",LS,LOS10,2013,2013-07-11,2,"Fabian",10,FLW,"MIMUNANU","Mimulus nanus",70,1.0,""
SA026,2,"Lookout",LS,LOS10,2013,2013-07-11,2,"Fabian",10,FLW,"PHLOGRAC","Phlox gracilis",23,2.0,""
SA026,2,"Lookout",LS,LOS10,2013,2013-07-16,3,"Kyra",10,FLW,"ACHIMILL","Achillea millefolium",2,1.0,""
SA026,2,"Lookout",LS,LOS10,2013,2013-07-16,3,"Kyra",10,FLW,"CERAARVE","Cerastium arvense",2,120.0,""
SA026,2,"Lookout",LS,LOS10,2013,2013-07-16,3,"x",10,FLW,"ERIOUMBE","Eriogonum umbellatum",1,100.0,""
SA026,2,"Lookout",LS,LOS10,2013,2013-07-16,3,"Kyra",10,FLW,"GILICAPI","Gilia capitata",180,1.0,""
SA026,2,"Lookout",LS,LOS10,2013,2013-07-16,3,"Kyra",10,FLW,"LUPILAXI","Lupinus laxiflorus",7,4.0,""
SA026,2,"Lookout",LS,LOS10,2013,2013-07-25,4,"Fabian",10,FLW,"ACHIMILL","Achillea millefolium",2,300.0,""
SA026,2,"Lookout",LS,LOS10,2013,2013-07-25,4,"Fabian",10,FLW,"ERIOUMBE","Eriogonum umbellatum",4,78.0,""
SA026,2,"Lookout",LS,LOS10,2013,2013-07-25,4,"Fabian",10,FLW,"GILICAPI","Gilia capitata",34,34.0,""
SA026,2,"Lookout",LS,LOS10,2013,2013-07-30,5,"ALR",10,FLW,"ACHIMILL","Achillea millefolium",2,39.0,""
SA026,2,"Lookout",LS,LOS10,2013,2013-07-30,5,"ALR",10,FLW,"ERIOCOMP","Eriogonum compositum",2,42.0,""
SA026,2,"Lookout",LS,LOS10,2013,2013-07-30,5,"ALR",10,FLW,"ERIONUDU","Eriogonum nudum",1,95.0,""
SA026,2,"Lookout",LS,LOS10,2013,2013-07-30,5,"ALR",10,FLW,"ERIOUMBE","Eriogonum umbellatum",4,29.0,""
SA026,2,"Lookout",LS,LOS10,2013,2013-07-30,5,"ALR",10,FLW,"GILICAPI","Gilia capitata",15,1.0,""
SA026,2,"Lookout",LS,LOS10,2013,2013-07-30,5,"ALR",10,FLW,"VICIAMER","Vicia americana",2,3.0,""
SA026,2,"Lookout",LS,LOS10,2013,2013-08-06,6,"Kyra",10,FLW,"ACHIMILL","Achillea millefolium",1,81.0,""
SA026,2,"Lookout",LS,LOS10,2013,2013-08-06,6,"Kyra",10,FLW,"ANAPMARG","Anaphalis margaritacea",1,220.0,""
SA026,2,"Lookout",LS,LOS10,2013,2013-08-06,6,"x",10,FLW,"ERIONUDU","Eriogonum nudum",3,68.0,""
SA026,2,"Lookout",LS,LOS10,2013,2013-08-06,6,"Kyra",10,FLW,"ERIOUMBE","Eriogonum umbellatum",3,80.0,""
SA026,2,"Lookout",LS,LOS10,2013,2013-08-20,7,"ALR",10,FLW,"ACHIMILL","Achillea millefolium",1,10.0,""
SA026,2,"Lookout",LS,LOS10,2013,2013-08-20,7,"ALR",10,FLW,"ERIONUDU","Eriogonum nudum",2,7.0,""
SA026,2,"Lookout",LS,LOS10,2014,2014-07-08,1,"IP",10,FLW,"LUPILAXI","Lupinus laxiflorus",3,4.0,""
SA026,2,"Lookout",LS,LOS10,2014,2014-07-11,2,"IP",10,FLW,"CERAARVE","Cerastium arvense",19,1.1,""
SA026,2,"Lookout",LS,LOS10,2014,2014-07-11,2,"IP",10,FLW,"COLLPARV","Collinsia parviflora",1,2.0,""
SA026,2,"Lookout",LS,LOS10,2014,2014-07-11,2,"IP",10,FLW,"ERIOCOMP","Eriogonum compositum",5,60.0,""
SA026,2,"Lookout",LS,LOS10,2014,2014-07-11,2,"IP",10,FLW,"ERIOLANA","Eriophyllum lanatum",19,2.5,""
SA026,2,"Lookout",LS,LOS10,2014,2014-07-11,2,"IP",10,FLW,"GILICAPI","Gilia capitata",55,27.0,""
SA026,2,"Lookout",LS,LOS10,2014,2014-07-11,2,"IP",10,FLW,"LUPILAXI","Lupinus laxiflorus",12,12.0,""
SA026,2,"Lookout",LS,LOS10,2014,2014-07-11,2,"IP",10,FLW,"POTEGLAN","Potentilla glandulosa",4,2.0,""
SA026,2,"Lookout",LS,LOS10,2014,2014-07-18,3,"KH",10,FLW,"ACHIMILL","Achillea millefolium",2,56.0,""
SA026,2,"Lookout",LS,LOS10,2014,2014-07-18,3,"KH",10,FLW,"CIRSCALL","Cirsium callilepis",3,1.3,""
SA026,2,"Lookout",LS,LOS10,2014,2014-07-18,3,"KH",10,FLW,"ERIOCOMP","Eriogonum compositum",3,190.0,""
SA026,2,"Lookout",LS,LOS10,2014,2014-07-18,3,"KH",10,FLW,"ERIOLANA","Eriophyllum lanatum",51,1.0,""
SA026,2,"Lookout",LS,LOS10,2014,2014-07-18,3,"KH",10,FLW,"ERIONUDU","Eriogonum nudum",7,15.0,""
SA026,2,"Lookout",LS,LOS10,2014,2014-07-18,3,"KH",10,FLW,"ERIOUMBE","Eriogonum umbellatum",3,17.0,""
SA026,2,"Lookout",LS,LOS10,2014,2014-07-18,3,"KH",10,FLW,"GILICAPI","Gilia capitata",63,3.9,""
SA026,2,"Lookout",LS,LOS10,2014,2014-07-18,3,"KH",10,FLW,"LUPILAXI","Lupinus laxiflorus",10,5.3,""
SA026,2,"Lookout",LS,LOS10,2014,2014-07-18,3,"KH",10,FLW,"PENSPROC","Penstemon procerus",2,2.0,""
SA026,2,"Lookout",LS,LOS10,2014,2014-07-18,3,"KH",10,FLW,"POTEGLAN","Potentilla glandulosa",7,1.8,""
SA026,2,"Lookout",LS,LOS10,2014,2014-08-01,4,"LKB",10,FLW,"ACHIMILL","Achillea millefolium",2,85.0,""
SA026,2,"Lookout",LS,LOS10,2014,2014-08-01,4,"LKB",10,FLW,"CIRSCALL","Cirsium callilepis",3,1.3,""
SA026,2,"Lookout",LS,LOS10,2014,2014-08-01,4,"LKB",10,FLW,"ERIOLANA","Eriophyllum lanatum",9,1.6,""
SA026,2,"Lookout",LS,LOS10,2014,2014-08-01,4,"LKB",10,FLW,"ERIONUDU","Eriogonum nudum",9,247.0,""
SA026,2,"Lookout",LS,LOS10,2014,2014-08-05,5,"LKB",10,FLW,"ACHIMILL","Achillea millefolium",2,105.0,""
SA026,2,"Lookout",LS,LOS10,2014,2014-08-05,5,"LKB",10,FLW,"CIRSCALL","Cirsium callilepis",2,1.0,""
SA026,2,"Lookout",LS,LOS10,2014,2014-08-05,5,"LKB",10,FLW,"ERIONUDU","Eriogonum nudum",9,385.0,""
SA026,2,"Lookout",LS,LOS10,2014,2014-08-05,5,"LKB",10,FLW,"HYPEPERF","Hypericum perforatum",5,10.0,""
SA026,2,"Lookout",LS,LOS10,2015,2015-06-23,1,"MC",10,FLW,"CERAARVE","Cerastium arvense",37,1.5,""
SA026,2,"Lookout",LS,LOS10,2015,2015-06-23,1,"MC",10,FLW,"DRYMGLAN","Drymocallis glandulosa",5,2.6,"change on pltsp_name: from Drymocallis glandulosa (= Potentilla g.) to Drymocallis glandulosa"
