DBCODE,ENTITY,COMPLEX,MEADOW,PLOT_ID,YEAR,SAMPLEDATE,WATCH,OBSERVER,PLOT,START_TIME,END_TIME,MINUTE,CLOUDS,WIND,TEMP,PPI_STATUS,NO_INT,PLTSP_CODE,PLTSP_NAME,VISSP_CODE,VISSP_NAME,VISSP_TYPE,REF_NO,VISSP_NO,QC_NOTES
SA026,1,"Frissell",RP1,RP108,2013,2013-07-11,2,"Scott",8,1229,1252,09,S,BR,26,1,5,"ERIOLANA","Eriophyllum lanatum","SYRPOPIN","Syrphus opinator","predaceous hover-fly","NA",1,""
SA026,1,"Frissell",RP1,RP108,2013,2013-07-11,2,"Scott",8,1229,1252,14,S,BR,26,1,2,"GILICAPI","Gilia capitata","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2013,2013-07-11,2,"Scott",8,1229,1252,15,S,BR,26,1,2,"ERIOLANA","Eriophyllum lanatum","SYRPOPIN","Syrphus opinator","predaceous hover-fly","NA",1,""
SA026,1,"Frissell",RP1,RP108,2013,2013-07-11,2,"Scott",8,1359,1424,08,S,ST,26,1,1,"GILICAPI","Gilia capitata","CONOPHX2","Conophorus sp 2","predaceous bee-fly","32908",1,""
SA026,1,"Frissell",RP1,RP108,2013,2013-07-17,3,"Noelle",8,928,950,01,S,ST,26,1,4,"ERIOLANA","Eriophyllum lanatum","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2013,2013-07-17,3,"Noelle",8,928,950,04,S,ST,26,1,2,"ERIOLANA","Eriophyllum lanatum","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2013,2013-07-17,3,"Noelle",8,928,950,05,S,ST,26,1,1,"GILICAPI","Gilia capitata","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2013,2013-07-17,3,"Noelle",8,928,950,07,S,ST,26,1,2,"ERIOLANA","Eriophyllum lanatum","SYRPCURR","Syrphus currani","predaceous hover-fly","32667",1,""
SA026,1,"Frissell",RP1,RP108,2013,2013-07-17,3,"Noelle",8,928,950,08,S,ST,26,1,2,"ERIOLANA","Eriophyllum lanatum","NOWISPX1","Nowickia sp 1","predaceous muscoid fly","NA",1,""
SA026,1,"Frissell",RP1,RP108,2013,2013-07-17,3,"Noelle",8,928,950,09,S,ST,26,1,1,"ERIOLANA","Eriophyllum lanatum","POECSPX1","Poecilanthrax sp 1","bee-predaceous bee-fly","NA",1,""
SA026,1,"Frissell",RP1,RP108,2013,2013-07-17,3,"Noelle",8,928,950,10,S,ST,26,1,4,"ERIOLANA","Eriophyllum lanatum","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2013,2013-07-17,3,"Noelle",8,928,950,12,S,ST,26,1,5,"ERIOLANA","Eriophyllum lanatum","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2013,2013-07-17,3,"Noelle",8,928,950,12,S,ST,26,1,3,"ERIOLANA","Eriophyllum lanatum","SYRPOPIN","Syrphus opinator","predaceous hover-fly","32674",1,""
SA026,1,"Frissell",RP1,RP108,2013,2013-07-17,3,"Noelle",8,928,950,14,S,ST,26,1,2,"AGOSHETE","Agoseris heterophylla","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2013,2013-07-17,3,"Noelle",8,928,950,14,S,ST,26,1,6,"ERIOLANA","Eriophyllum lanatum","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2013,2013-07-17,3,"Noelle",8,928,950,14,S,ST,26,1,1,"ERIOLANA","Eriophyllum lanatum","BLERSCIT","Blera scitula","decomposer hover-fly","32664",1,""
SA026,1,"Frissell",RP1,RP108,2013,2013-07-17,3,"Noelle",8,928,950,14,S,ST,26,1,1,"GILICAPI","Gilia capitata","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2013,2013-07-23,4,"Noelle",8,1140,1200,01,S,ST,35,1,4,"GILICAPI","Gilia capitata","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2013,2013-07-23,4,"Noelle",8,1140,1200,02,S,ST,35,1,3,"ERIOLANA","Eriophyllum lanatum","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2013,2013-07-23,4,"Noelle",8,1140,1200,05,S,ST,35,1,1,"ERIOLANA","Eriophyllum lanatum","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2013,2013-07-23,4,"Noelle",8,1140,1200,06,S,ST,35,1,1,"ERIOLANA","Eriophyllum lanatum","THECSPX1","Thecophora sp 1","bee-parasitic fly","32744",1,""
SA026,1,"Frissell",RP1,RP108,2013,2013-07-23,4,"Noelle",8,1140,1200,09,S,ST,35,1,2,"ERIOLANA","Eriophyllum lanatum","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2013,2013-07-23,4,"Noelle",8,1140,1200,09,S,ST,35,1,1,"ERIOLANA","Eriophyllum lanatum","PLEBACMO","Plebejus acmon","herbivorous butterfly; diurnal","32742",1,""
SA026,1,"Frissell",RP1,RP108,2013,2013-07-23,4,"Noelle",8,1140,1200,10,S,ST,35,1,1,"ERIOLANA","Eriophyllum lanatum","AMMOSPX1","Ammophila sp 1","predaceous wasp","32025",1,""
SA026,1,"Frissell",RP1,RP108,2013,2013-07-23,4,"Noelle",8,1140,1200,10,S,ST,35,1,1,"ERIOLANA","Eriophyllum lanatum","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2013,2013-07-23,4,"Noelle",8,1140,1200,13,S,ST,35,1,2,"ERIOLANA","Eriophyllum lanatum","THECSPX1","Thecophora sp 1","bee-parasitic fly","32744",1,""
SA026,1,"Frissell",RP1,RP108,2013,2013-07-23,4,"Noelle",8,1140,1200,14,S,ST,35,1,5,"GILICAPI","Gilia capitata","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2013,2013-07-23,4,"Noelle",8,1140,1200,15,S,ST,35,1,1,"ERIOLANA","Eriophyllum lanatum","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2013,2013-08-07,6,"Kyra",8,1035,1050,11,PC,ST,22,1,1,"MICRNUTA","Microseris nutans","EPICPUNC","Epicauta puncticollis","predaceous beetle","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-08,1,"IP",8,1335,NA,01,S,ST,,1,15,"GILICAPI","Gilia capitata","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-08,1,"IP",8,1335,NA,02,S,ST,,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-08,1,"IP",8,1335,NA,03,S,ST,,1,15,"GILICAPI","Gilia capitata","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-08,1,"IP",8,1335,NA,04,S,ST,,1,20,"GILICAPI","Gilia capitata","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-08,1,"IP",8,1335,NA,05,S,ST,,1,1,"ERIOLANA","Eriophyllum lanatum","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-08,1,"IP",8,1335,NA,05,S,ST,,1,15,"GILICAPI","Gilia capitata","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-08,1,"IP",8,1335,NA,05,S,ST,,1,3,"RUMEACET","Rumex acetosella","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-08,1,"IP",8,1335,NA,05,S,ST,,1,4,"RUMEACET","Rumex acetosella","APISMELL","Apis mellifera","social bee","NA",2,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-08,1,"IP",8,1335,NA,06,S,ST,,1,10,"GILICAPI","Gilia capitata","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-08,1,"IP",8,1335,NA,06,S,ST,,1,3,"RUMEACET","Rumex acetosella","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-08,1,"IP",8,1335,NA,07,S,ST,,1,5,"GILICAPI","Gilia capitata","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-08,1,"IP",8,1335,NA,08,S,ST,,1,1,"ERIOLANA","Eriophyllum lanatum","CONOPIX3","Conopid sp 3","bee-parasitic fly","34526",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-08,1,"IP",8,1335,NA,08,S,ST,,1,20,"GILICAPI","Gilia capitata","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-08,1,"IP",8,1335,NA,08,S,ST,,1,3,"RUMEACET","Rumex acetosella","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-08,1,"IP",8,1335,NA,09,S,ST,,1,15,"GILICAPI","Gilia capitata","CONOPIX3","Conopid sp 3","bee-parasitic fly","34523",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-08,1,"IP",8,1335,NA,10,S,ST,,1,20,"GILICAPI","Gilia capitata","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-08,1,"IP",8,1335,NA,11,S,ST,,1,5,"ACHIMILL","Achillea millefolium","FORMFUSC","Formica fusca","omnivorous ant","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-08,1,"IP",8,1335,NA,11,S,ST,,1,5,"GILICAPI","Gilia capitata","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-08,1,"IP",8,1335,NA,11,S,ST,,1,10,"GILICAPI","Gilia capitata","APISMELL","Apis mellifera","social bee","NA",2,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-08,1,"IP",8,1335,NA,12,S,ST,,1,15,"GILICAPI","Gilia capitata","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-08,1,"IP",8,1335,NA,12,S,ST,,1,25,"GILICAPI","Gilia capitata","APISMELL","Apis mellifera","social bee","NA",2,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-08,1,"IP",8,1335,NA,13,S,ST,,1,5,"GILICAPI","Gilia capitata","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-08,1,"IP",8,1335,NA,14,S,BR,,1,25,"GILICAPI","Gilia capitata","APISMELL","Apis mellifera","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-08,1,"IP",8,1335,NA,14,S,BR,,1,1,"GILICAPI","Gilia capitata","CONOPIX3","Conopid sp 3","bee-parasitic fly","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-08,1,"IP",8,1335,NA,15,S,BR,,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-16,2,"IP",8,1430,NA,01,S,ST,,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-16,2,"IP",8,1430,NA,02,S,ST,,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-16,2,"IP",8,1430,NA,03,S,ST,,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-16,2,"IP",8,1430,NA,04,S,ST,,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-16,2,"IP",8,1430,NA,05,S,ST,,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-16,2,"IP",8,1430,NA,06,S,ST,,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-16,2,"IP",8,1430,NA,07,S,ST,,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-16,2,"IP",8,1430,NA,08,S,ST,,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-16,2,"IP",8,1430,NA,09,S,ST,,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-16,2,"IP",8,1430,NA,10,S,ST,,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-16,2,"IP",8,1430,NA,11,S,ST,,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-16,2,"IP",8,1430,NA,12,S,ST,,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-16,2,"IP",8,1430,NA,13,S,ST,,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-16,2,"IP",8,1430,NA,14,S,ST,,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-16,2,"IP",8,1430,NA,15,S,ST,,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-25,3,"RM",8,1057,NA,01,S,ST,,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-25,3,"RM",8,1057,NA,02,S,ST,,1,3,"GILICAPI","Gilia capitata","EPICPUNC","Epicauta puncticollis","predaceous beetle","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-25,3,"RM",8,1057,NA,03,S,ST,,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-25,3,"RM",8,1057,NA,04,S,ST,,1,3,"ACHIMILL","Achillea millefolium","NOWISPX1","Nowickia sp 1","herbivore-parasitic muscoid fl","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-25,3,"RM",8,1057,NA,04,S,ST,,1,10,"ACHIMILL","Achillea millefolium","NOWISPX1","Nowickia sp 1","herbivore-parasitic muscoid fl","NA",2,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-25,3,"RM",8,1057,NA,05,S,ST,,1,7,"ACHIMILL","Achillea millefolium","NOWISPX1","Nowickia sp 1","herbivore-parasitic muscoid fl","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-25,3,"RM",8,1057,NA,05,S,ST,,1,11,"RUMEACET","Rumex acetosella","APISMELL","Apis mellifera","social bee","34484",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-25,3,"RM",8,1057,NA,06,S,ST,,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-25,3,"RM",8,1057,NA,07,S,ST,,1,4,"ACHIMILL","Achillea millefolium","NOWISPX1","Nowickia sp 1","herbivore-parasitic muscoid fl","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-25,3,"RM",8,1057,NA,07,S,ST,,1,8,"RUMEACET","Rumex acetosella","APISMELL","Apis mellifera","social bee","34484",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-25,3,"RM",8,1057,NA,08,S,ST,,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-25,3,"RM",8,1057,NA,09,S,ST,,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-25,3,"RM",8,1057,NA,10,S,ST,,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-25,3,"RM",8,1057,NA,11,S,ST,,1,7,"RUMEACET","Rumex acetosella","APISMELL","Apis mellifera","social bee","34484",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-25,3,"RM",8,1057,NA,12,S,ST,,1,6,"RUMEACET","Rumex acetosella","APISMELL","Apis mellifera","social bee","34484",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-25,3,"RM",8,1057,NA,13,S,ST,,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-25,3,"RM",8,1057,NA,14,S,ST,,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-25,3,"RM",8,1057,NA,15,S,ST,,1,4,"RUMEACET","Rumex acetosella","APISMELL","Apis mellifera","social bee","34484",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-29,4,"KH",8,1134,NA,01,S,ST,31,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-29,4,"KH",8,1134,NA,02,S,ST,31,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-29,4,"KH",8,1134,NA,03,S,ST,31,1,5,"HYPEPERF","Hypericum perforatum","APISMELL","Apis mellifera","social bee","34401",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-29,4,"KH",8,1134,NA,04,S,ST,31,1,7,"HYPEPERF","Hypericum perforatum","BOMBBIFA","Bombus bifarius","social bee","34403",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-29,4,"KH",8,1134,NA,04,S,ST,31,1,4,"HYPEPERF","Hypericum perforatum","SPHACONT","Sphaerophoria continua","predaceous hover-fly","35347",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-29,4,"KH",8,1134,NA,05,S,ST,31,1,10,"HYPEPERF","Hypericum perforatum","BOMBBIFA","Bombus bifarius","social bee","34403",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-29,4,"KH",8,1134,NA,05,S,ST,31,1,1,"HYPEPERF","Hypericum perforatum","EUPHCOLO","Euphydryas colon","herbivorous butterfly; diurnal","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-29,4,"KH",8,1134,NA,06,S,ST,31,1,1,"HYPEPERF","Hypericum perforatum","BOMBBIFA","Bombus bifarius","social bee","34403",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-29,4,"KH",8,1134,NA,07,S,ST,31,1,1,"CASTHISP","Castilleja hispida","OSMISP24","Osmia sp 24","solitary bee","35346",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-29,4,"KH",8,1134,NA,08,S,ST,31,1,9,"HYPEPERF","Hypericum perforatum","APISMELL","Apis mellifera","social bee","34401",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-29,4,"KH",8,1134,NA,08,S,ST,31,1,19,"HYPEPERF","Hypericum perforatum","BOMBBIFA","Bombus bifarius","social bee","34403",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-29,4,"KH",8,1134,NA,09,S,ST,31,1,10,"HYPEPERF","Hypericum perforatum","BOMBBIFA","Bombus bifarius","social bee","34403",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-29,4,"KH",8,1134,NA,10,S,ST,31,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-29,4,"KH",8,1134,NA,11,S,ST,31,1,9,"HYPEPERF","Hypericum perforatum","BOMBBIFA","Bombus bifarius","social bee","34403",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-29,4,"KH",8,1134,NA,12,S,ST,31,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-29,4,"KH",8,1134,NA,13,S,ST,31,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-29,4,"KH",8,1134,NA,14,S,ST,31,1,13,"HYPEPERF","Hypericum perforatum","APISMELL","Apis mellifera","social bee","34401",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-29,4,"KH",8,1134,NA,14,S,ST,31,1,7,"HYPEPERF","Hypericum perforatum","BOMBBIFA","Bombus bifarius","social bee","34403",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-07-29,4,"KH",8,1134,NA,15,S,ST,31,1,3,"HYPEPERF","Hypericum perforatum","APISMELL","Apis mellifera","social bee","34401",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-08-05,5,"DY",8,1135,NA,01,S,ST,23,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-08-05,5,"DY",8,1135,NA,02,S,ST,23,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-08-05,5,"DY",8,1135,NA,03,S,ST,23,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-08-05,5,"DY",8,1135,NA,04,S,ST,23,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-08-05,5,"DY",8,1135,NA,05,S,ST,23,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-08-05,5,"DY",8,1135,NA,06,S,ST,23,1,10,"HYPEPERF","Hypericum perforatum","BOMBMIXT","Bombus mixtus","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-08-05,5,"DY",8,1135,NA,07,S,ST,23,1,5,"HYPEPERF","Hypericum perforatum","BOMBMIXT","Bombus mixtus","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-08-05,5,"DY",8,1135,NA,08,S,ST,23,1,3,"HYPEPERF","Hypericum perforatum","SCAEPYRA","Scaeva pyrastri","predaceous hover-fly","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-08-05,5,"DY",8,1135,NA,09,S,ST,23,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-08-05,5,"DY",8,1135,NA,10,S,ST,23,1,10,"HYPEPERF","Hypericum perforatum","BOMBMIXT","Bombus mixtus","social bee","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-08-05,5,"DY",8,1135,NA,11,S,ST,23,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-08-05,5,"DY",8,1135,NA,12,S,ST,23,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-08-05,5,"DY",8,1135,NA,13,S,ST,23,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-08-05,5,"DY",8,1135,NA,14,S,ST,23,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2014,2014-08-05,5,"DY",8,1135,NA,15,S,ST,23,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2015,2015-06-24,1,"KJ",8,1120,NA,01,C,ST,,1,1,"ERIOLANA","Eriophyllum lanatum","APISMELL","Apis mellifera","social bee","35186",1,""
SA026,1,"Frissell",RP1,RP108,2015,2015-06-24,1,"KJ",8,1120,NA,01,C,ST,,1,4,"ERIOLANA","Eriophyllum lanatum","APISMELL","Apis mellifera","social bee","field id",2,""
SA026,1,"Frissell",RP1,RP108,2015,2015-06-24,1,"KJ",8,1120,NA,01,C,ST,,1,1,"ERIOLANA","Eriophyllum lanatum","ERISHIRT","Eristalis hirtus","decomposer hover-fly","35184",1,""
SA026,1,"Frissell",RP1,RP108,2015,2015-06-24,1,"KJ",8,1120,NA,02,C,BR,,1,3,"GILICAPI","Gilia capitata","APISMELL","Apis mellifera","social bee","field id",1,""
SA026,1,"Frissell",RP1,RP108,2015,2015-06-24,1,"KJ",8,1120,NA,02,C,BR,,1,4,"GILICAPI","Gilia capitata","APISMELL","Apis mellifera","social bee","field id",2,""
SA026,1,"Frissell",RP1,RP108,2015,2015-06-24,1,"KJ",8,1120,NA,03,C,BR,,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2015,2015-06-24,1,"KJ",8,1120,NA,04,C,ST,,1,3,"ERIOLANA","Eriophyllum lanatum","APISMELL","Apis mellifera","social bee","field id",1,""
SA026,1,"Frissell",RP1,RP108,2015,2015-06-24,1,"KJ",8,1120,NA,04,C,ST,,1,1,"ERIOLANA","Eriophyllum lanatum","PYRAUNIF","Pyrausta unifasciata","herbivorous butterfly; diurnal","35185",1,""
SA026,1,"Frissell",RP1,RP108,2015,2015-06-24,1,"KJ",8,1120,NA,05,C,BR,,1,2,"GILICAPI","Gilia capitata","APISMELL","Apis mellifera","social bee","field id",1,""
SA026,1,"Frissell",RP1,RP108,2015,2015-06-24,1,"KJ",8,1120,NA,05,C,BR,,1,3,"GILICAPI","Gilia capitata","BOMBBIFA","Bombus bifarius","social bee","35189",1,""
SA026,1,"Frissell",RP1,RP108,2015,2015-06-24,1,"KJ",8,1120,NA,06,C,BR,,1,2,"ERIOLANA","Eriophyllum lanatum","SYRPOPIN","Syrphus opinator","predaceous hover-fly","35193",1,""
SA026,1,"Frissell",RP1,RP108,2015,2015-06-24,1,"KJ",8,1120,NA,06,C,BR,,1,2,"GILICAPI","Gilia capitata","APISMELL","Apis mellifera","social bee","field id",1,""
SA026,1,"Frissell",RP1,RP108,2015,2015-06-24,1,"KJ",8,1120,NA,07,PC,ST,,1,1,"ERIOLANA","Eriophyllum lanatum","PLATSTGO","Platycheirus stegnoides","predaceous hover-fly","35183",1,""
SA026,1,"Frissell",RP1,RP108,2015,2015-06-24,1,"KJ",8,1120,NA,07,PC,ST,,1,2,"GILICAPI","Gilia capitata","APISMELL","Apis mellifera","social bee","field id",1,""
SA026,1,"Frissell",RP1,RP108,2015,2015-06-24,1,"KJ",8,1120,NA,08,PC,ST,,1,5,"GILICAPI","Gilia capitata","APISMELL","Apis mellifera","social bee","field id",1,""
SA026,1,"Frissell",RP1,RP108,2015,2015-06-24,1,"KJ",8,1120,NA,09,PC,BR,,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2015,2015-06-24,1,"KJ",8,1120,NA,10,PC,BR,,1,3,"GILICAPI","Gilia capitata","APISMELL","Apis mellifera","social bee","field id",1,""
SA026,1,"Frissell",RP1,RP108,2015,2015-06-24,1,"KJ",8,1120,NA,11,C,BR,,1,2,"ERIOLANA","Eriophyllum lanatum","APISMELL","Apis mellifera","social bee","field id",1,""
SA026,1,"Frissell",RP1,RP108,2015,2015-06-24,1,"KJ",8,1120,NA,11,C,ST,,1,1,"GILICAPI","Gilia capitata","BOMBMAJO","Bombylius major","bee-parasitic bee-fly","34953",1,""
SA026,1,"Frissell",RP1,RP108,2015,2015-06-24,1,"KJ",8,1120,NA,12,C,BR,,1,2,"GILICAPI","Gilia capitata","APISMELL","Apis mellifera","social bee","35182",1,""
SA026,1,"Frissell",RP1,RP108,2015,2015-06-24,1,"KJ",8,1120,NA,12,PC,BR,,1,3,"GILICAPI","Gilia capitata","APISMELL","Apis mellifera","social bee","field id",2,""
SA026,1,"Frissell",RP1,RP108,2015,2015-06-24,1,"KJ",8,1120,NA,13,PC,BR,,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2015,2015-06-24,1,"KJ",8,1120,NA,14,PC,BR,,0,0,"","","","","","NA",1,""
SA026,1,"Frissell",RP1,RP108,2015,2015-06-24,1,"KJ",8,1120,NA,15,PC,BR,,1,1,"ERIOLANA","Eriophyllum lanatum","APISMELL","Apis mellifera","social bee","field id",1,""
SA026,1,"Frissell",RP1,RP108,2015,2015-06-24,1,"KJ",8,1120,NA,15,PC,BR,,1,6,"GILICAPI","Gilia capitata","APISMELL","Apis mellifera","social bee","field id",1,""
SA026,1,"Frissell",RP1,RP108,2015,2015-06-30,2,"LS",8,923,NA,01,S,ST,25,1,3,"ERIOLANA","Eriophyllum lanatum","APISMELL","Apis mellifera","social bee","field id",1,""
